icd_code,target_count,non_target_count,target_prevalence,non_target_prevalence,prevalence_ratio,chi2_value,p_value
K645,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M71561,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
A031,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M7041,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Z8342,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Z836,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2350,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
5754,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9980,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K8041,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H4020X0,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
C9250,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I82B21,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T82868D,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Z0000,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H73892,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9118,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
30432,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
0542,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T387X5A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E840,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S3663XA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S36533A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
86344,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K911,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
1518,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H259,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S82292A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S32038A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E9385,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M19039,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
4610,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Q132,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K9589,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E13621,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G910,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
L97414,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M65871,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I70291,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R058,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E8269,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S11011A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
L97111,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
A601,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S32022A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
92421,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V144,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
6100,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
87261,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S60229A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S40029A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E0076,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
0383,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
48281,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
3370,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Q6582,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H47091,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
C419,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
C44519,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
20412,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S72431A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M948X8,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R091,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O704,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R899,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
46410,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9106,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2865,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
1479,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K285,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
J154,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V4512,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S1191XA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S68122A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
80112,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
A049,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V1781,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T85694A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I82210,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E299,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
33189,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K4091,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
6028,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
C9101,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
5811,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
78003,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I5040,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I83218,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K149,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
42841,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H18519,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
27482,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
W311XXA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
J381,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T480X5A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
86511,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Z62820,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
D0501,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G9761,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H5501,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H5000,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2978,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
62133,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
3300,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
72741,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
99529,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7891,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9957,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V499XXS,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
20212,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I6001,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V5842,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
33720,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2383,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
72743,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E0139,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
90089,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S8252XC,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S92002B,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S0262XA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S25512A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S030XXA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
44772,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G9381,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M205X2,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
B1009,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
B690,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
73396,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E0150,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2112,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T502X6A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Y92522,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H353190,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I256,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S82871D,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
W11XXXD,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M65141,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O43022,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
N981,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O4102X1,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O30032,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O6989X2,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O402XX2,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
92301,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
73397,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
90241,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T84061A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K2080,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
L598,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7232,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S90811A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H53121,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
L301,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
J628,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T23001D,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
X088XXD,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S65112A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S56221A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S56222A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
4409,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
D47Z9,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
30493,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V702,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9588,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
6861,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O8823,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
035,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M25521,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7933,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7831,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M8569,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Q6410,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M0809,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
80146,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M40202,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
N6002,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
1909,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R402222,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
D0502,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S93491A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S92151B,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I8310,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M357,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V1053,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I82532,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M4658,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
34691,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
37732,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
37710,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
36841,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
36964,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
F5002,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
D127,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
C4022,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S12201A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I97418,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
L237,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I63233,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M79675,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
8750,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
8603,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
33709,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
D34,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2167,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
L7602,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9920,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
9921,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E9009,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E0011,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O8629,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T82518A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
79500,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G5712,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S0992XA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H5412,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
K121,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
3410,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
70700,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E9177,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
H2589,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I228,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
2882,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
36275,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O081,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S72032A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
Z0441,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O010,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7423,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M50223,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S52611A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G508,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
74190,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I221,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
71967,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
30483,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
75611,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S62336A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T8059XA,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T50A95A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T44995A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G249,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
O0333,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I408,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
28862,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M76891,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T84213A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
6182,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V8489,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
51853,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
D561,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E83111,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S32402D,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S32492A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S42412A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
71831,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
71881,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
N959,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
F1219,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S36115A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
G218,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
I69341,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
F15259,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
C9001,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
8371,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M24452,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
V070,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
64662,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M60831,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M85872,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M9702XD,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
29664,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R402251,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
N5082,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
64831,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R402361,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
R402141,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
B1710,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
E9391,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
99772,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
T43626A,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
73719,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
S72002D,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
81243,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
57440,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7109,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
65941,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
7241,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
86504,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M341,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
M24872,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
48802,0.0,1.0,0.0,0.00012322858903265557,0.0,0.2714988947708234,0.6023280688196035
